Ad state,Ad,Description line 1,Description line 2,Display URL,Destination URL,Final URL,Mobile final URL,Tracking template,Custom parameter,Headline 1,Headline 2,Description,Path 1,Path 2,Short headline,Long headline,Business name,Logo ID (responsive),Image ID (responsive),Campaign,Ad group,Status,Labels,Campaign type,Campaign subtype,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,All conv.,View-through conv.,Ad ID,Ad group ID,Ad type
enabled,Call back API,Initiate phone calls easily.,From/to regular phone numbers & SIP,sonetel.com/call_back_api,,http://sonetel.com/en/help/support-center/help-topics/api/call-back-api/,,,,,,,,,,,, --, --,New | English - North America - search,Call back API,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,74523574922,19104071882,Text ad
enabled,Ad name: Phone system 250 x 250; 250 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987282,5196906722,Image ad
enabled,Ad name: Phone system 200 x 200; 200 x 200,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987402,5196906722,Image ad
enabled,Virtual phone numbers,"The Netherlands, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Netherlands,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675397602,5196890282,Text ad
enabled,Virtual number forwarding,"In Austria, from $1.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Austria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675417642,5196906962,Text ad
enabled,Virtual number forwarding,"In Hong Kong, from $9.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Hong Kong,approved, --,Search Only,All features,0,1,0.00%,0,0,6,0,0,0.00%,0,0,80675423042,5196895202,Text ad
enabled,Phone numbers,"In Germany, from $3/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Germany,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675423282,5196895802,Text ad
enabled,Virtual number forwarding,"In Los Angeles, from $0.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Call Forwarding - City - Los Angeles,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675431202,5762465282,Text ad
enabled,Ad name: Phone system 468 x 60; 468 x 60,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. Virtual Phone Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985242,5196898082,Image ad
enabled,Sonetel,Business Phone System.,Instant activation. Easy to use!,sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,179,885,20.23%,2.53,453.18,1.2,14,32.37,7.82%,14,0,80675953322,5196902642,Text ad
enabled,Phone numbers,"In Mexico, from $7.80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Mexico,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675418002,5196902762,Text ad
enabled,Get a VOIP number,"In Turkey, from $8.99/month.",Answer calls anywhere worldwide!,sonetel.com/voip-number,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Turkey,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675418482,21756261482,Text ad
enabled,Virtual number forwarding,"In Venezuela, from $0.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Venezuela,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675418962,21747927962,Text ad
enabled,Virtual number forwarding,"In Cyprus, from $5.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Cyprus,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675397962,5196891242,Text ad
enabled,Virtual phone numbers,"In Luxembourg, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Luxembourg,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675427002,5196907082,Text ad
enabled,Cheap Landline Numbers,Buy a new landline number. Fr $0.99,Try free now!,sonetel.com,,http://sonetel.com/en/l/landline-number/,http://sonetel.com/en/l/landline-number/,,,,,,,,,,, --, --,New | English - North America - search,Landline,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675109722,17273643002,Text ad
enabled,VOIP Numbers,"In Lithuania, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Lithuania,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675416922,5196909002,Text ad
enabled,Virtual number forwarding,"In Puerto Rico, from $13/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Puerto Rico,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675422562,5196900962,Text ad
enabled,VOIP Numbers,"The Netherlands, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Netherlands,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675424002,5196893402,Text ad
enabled,Virtual phone numbers,"In Peru, from $7.80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Peru,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675398322,5196904322,Text ad
enabled,Phone numbers,In the Dominican Republic.,Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Dominican Republic,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675399282,5196898922,Text ad
enabled,Virtual phone numbers,"In Madrid, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Virtual Phone Number - City - Madrid,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675429402,5762466842,Text ad
enabled,US Online Phone Number,For your business. From $0.99.,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,6,100,6.00%,3.5,21.01,2.3,2,10.5,33.33%,2,0,80675429762,17271599282,Text ad
enabled,Phone numbers,"In Italy, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Italy,approved, --,Search Only,All features,0,6,0.00%,0,0,2,0,0,0.00%,0,0,80675430842,5196912722,Text ad
enabled,Phone numbers,"In London, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Phone Number - City - London,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675431322,5762465882,Text ad
enabled,Ad name: 300 x 250; 300 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675988002,5196903722,Image ad
enabled,Ad name: 468 x 60; 468 x 60,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675988122,5196903722,Image ad
enabled,Ad name: 336 x 280; 336 x 280,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987882,5196903722,Image ad
enabled,Ad name: 250 x 250 US number; 250 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - US,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675988242,5196903722,Image ad
enabled,Virtual number forwarding,"In Luxembourg, from $3.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Luxembourg,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675417282,5196906242,Text ad
Total - filtered, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,2783,76750,3.63%,9.34,"26,002.79",2.7,110,236.39,3.95%,110,0, --, --, --
Total, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,2783,76750,3.63%,9.34,"26,002.79",2.7,110,236.39,3.95%,110,0, --, --, --
